customer_id,region,acquisition_source,acquisition_date,age_group,gender,customer_segment,lifetime_value_vnd
CST_000705,Bình Dương,Instagram Ads,2024-07-28,25-34,Female,VIP,0
CST_000706,Đồng Nai,Referral,2024-05-13,55+,Female,Churned,0
CST_000707,Đồng Nai,Email,2024-04-14,25-34,Female,Churned,0
CST_000708,Cần Thơ,Referral,2024-05-09,45-54,Unknown,Returning,0
CST_000709,TP.HCM,Facebook Ads,2024-12-03,45-54,Unknown,Returning,0
CST_000710,Hải Phòng,Shopee Ads,2024-02-21,35-44,Unknown,New,0
CST_000711,Đồng Nai,TikTok Ads,2024-03-23,18-24,Male,Churned,0
CST_000712,Đồng Nai,Instagram Ads,2024-11-03,18-24,Female,Returning,0
CST_000713,TP.HCM,TikTok Ads,2024-07-08,45-54,Female,VIP,0
CST_000714,Hà Nội,Google Ads,2024-12-30,45-54,Female,New,0
CST_000715,Cần Thơ,Facebook Ads,2024-04-13,18-24,Unknown,Returning,0
CST_000716,Đà Nẵng,TikTok Ads,2024-11-10,35-44,Male,New,0
CST_000717,TP.HCM,Organic Search,2024-03-21,45-54,Female,Churned,0
CST_000718,Hải Phòng,TikTok Ads,2024-07-26,18-24,Male,VIP,0
CST_000719,Bình Dương,Referral,2024-10-13,35-44,Male,Returning,0
CST_000720,Đồng Nai,TikTok Ads,2024-08-20,35-44,Male,Churned,0
CST_000721,TP.HCM,Instagram Ads,2024-09-16,55+,Female,VIP,0
CST_000722,Cần Thơ,Organic Search,2024-02-29,45-54,Female,Churned,0
CST_000723,Bình Dương,Email,2024-05-04,45-54,Unknown,New,0
CST_000724,TP.HCM,Organic Search,2024-09-03,18-24,Female,Returning,0
CST_000725,Hải Phòng,Referral,2024-12-12,45-54,Female,New,0
CST_000726,Cần Thơ,Facebook Ads,2024-12-24,35-44,Male,Churned,0
CST_000727,Bình Dương,Instagram Ads,2024-12-10,55+,Male,Churned,0
CST_000728,Bình Dương,Facebook Ads,2024-06-09,55+,Female,Returning,0
CST_000729,Hải Phòng,Email,2024-12-15,25-34,Male,Returning,0
CST_000730,Hải Phòng,Facebook Ads,2024-05-15,25-34,Male,VIP,0
CST_000731,TP.HCM,Instagram Ads,2024-03-20,18-24,Unknown,Churned,0
CST_000732,Hà Nội,TikTok Ads,2024-11-10,45-54,Female,VIP,0
CST_000733,Cần Thơ,Email,2024-09-09,25-34,Unknown,VIP,0
CST_000734,Hải Phòng,Google Ads,2024-07-22,18-24,Unknown,Churned,0
CST_000735,Hà Nội,Referral,2024-09-01,45-54,Unknown,Returning,0
CST_000736,TP.HCM,Email,2024-08-22,35-44,Unknown,New,0
CST_000737,Hải Phòng,Shopee Ads,2024-01-07,55+,Male,VIP,0
CST_000738,Cần Thơ,Google Ads,2024-07-04,55+,Female,Returning,0
CST_000739,Huế,Referral,2024-05-17,35-44,Male,Churned,0
CST_000740,Hải Phòng,Shopee Ads,2024-08-05,35-44,Female,Churned,0
CST_000741,Huế,Google Ads,2024-05-23,55+,Male,Returning,0
CST_000742,Cần Thơ,Facebook Ads,2024-02-21,55+,Female,Churned,0
CST_000743,Đà Nẵng,Google Ads,2024-04-10,45-54,Male,Returning,0
CST_000744,Huế,Google Ads,2024-08-03,55+,Unknown,VIP,0
CST_000745,Cần Thơ,Organic Search,2024-09-06,55+,Unknown,New,0
CST_000746,TP.HCM,Google Ads,2024-07-22,18-24,Male,VIP,0
CST_000747,TP.HCM,Email,2024-08-31,35-44,Female,VIP,0
CST_000748,Cần Thơ,Referral,2024-07-03,18-24,Female,New,0
CST_000749,Hải Phòng,Google Ads,2024-06-28,35-44,Female,VIP,0
CST_000750,Huế,Email,2024-12-10,18-24,Female,VIP,0
CST_000751,Đà Nẵng,Google Ads,2024-08-25,35-44,Female,Churned,0
CST_000752,TP.HCM,Google Ads,2024-02-06,35-44,Male,VIP,0
CST_000753,Cần Thơ,Organic Search,2024-06-11,55+,Unknown,Churned,0
CST_000754,Huế,Referral,2024-05-18,55+,Unknown,Churned,0
CST_000755,Đà Nẵng,Google Ads,2024-07-30,18-24,Male,Returning,0
CST_000756,Cần Thơ,Instagram Ads,2024-12-04,25-34,Male,Churned,0
CST_000757,TP.HCM,Instagram Ads,2024-02-22,45-54,Unknown,New,0
CST_000758,Đồng Nai,Instagram Ads,2024-01-14,18-24,Female,Returning,0
CST_000759,Đồng Nai,Organic Search,2024-02-13,25-34,Male,VIP,0
CST_000760,Đà Nẵng,Google Ads,2024-08-14,55+,Male,New,0
CST_000761,Bình Dương,Referral,2024-01-18,45-54,Female,VIP,0
CST_000762,Huế,Google Ads,2024-10-07,55+,Male,Churned,0
CST_000763,Đồng Nai,Organic Search,2024-11-19,35-44,Female,Returning,0
CST_000764,Huế,Organic Search,2024-02-15,35-44,Female,VIP,0
CST_000765,Cần Thơ,TikTok Ads,2024-03-20,18-24,Unknown,Returning,0
CST_000766,Cần Thơ,Email,2024-06-25,55+,Male,Churned,0
CST_000767,Cần Thơ,TikTok Ads,2024-09-01,45-54,Female,Returning,0
CST_000768,Bình Dương,Facebook Ads,2024-01-04,45-54,Unknown,Churned,0
CST_000769,Hải Phòng,Google Ads,2024-07-21,45-54,Female,Returning,0
CST_000770,TP.HCM,Shopee Ads,2024-05-14,25-34,Unknown,VIP,0
CST_000771,Cần Thơ,Shopee Ads,2024-05-25,25-34,Male,Returning,0
CST_000772,Cần Thơ,Instagram Ads,2024-03-10,45-54,Unknown,Churned,0
CST_000773,Huế,Facebook Ads,2024-05-19,35-44,Male,Returning,0
CST_000774,Hà Nội,Google Ads,2024-01-26,18-24,Female,VIP,0
CST_000775,Huế,TikTok Ads,2024-03-05,25-34,Male,Returning,0
CST_000776,Huế,Facebook Ads,2024-01-08,35-44,Female,VIP,0
CST_000777,Bình Dương,Email,2024-09-12,18-24,Female,New,0
CST_000778,Hà Nội,Organic Search,2024-03-15,45-54,Male,Churned,0
CST_000779,Hải Phòng,Organic Search,2024-04-02,45-54,Male,New,0
CST_000780,Hải Phòng,Shopee Ads,2024-12-31,45-54,Male,New,0
CST_000781,Huế,Instagram Ads,2024-04-11,55+,Unknown,Returning,0
CST_000782,Đồng Nai,Organic Search,2024-08-30,35-44,Male,New,0
CST_000783,TP.HCM,Organic Search,2024-10-08,45-54,Unknown,VIP,0
CST_000784,Bình Dương,TikTok Ads,2024-04-11,25-34,Male,Returning,0
CST_000785,Đồng Nai,Referral,2024-11-20,18-24,Male,VIP,0
CST_000786,TP.HCM,Shopee Ads,2024-10-26,25-34,Male,New,0
CST_000787,Huế,Google Ads,2024-10-24,35-44,Male,Returning,0
CST_000788,Huế,Instagram Ads,2024-03-21,55+,Female,New,0
CST_000789,Bình Dương,Google Ads,2024-01-31,55+,Male,Returning,0
CST_000790,Hải Phòng,Referral,2024-09-06,55+,Unknown,VIP,0
CST_000791,Hải Phòng,TikTok Ads,2024-08-12,45-54,Female,Returning,0
CST_000792,Hà Nội,Email,2024-05-08,45-54,Unknown,VIP,0
CST_000793,Huế,Facebook Ads,2024-10-04,55+,Male,VIP,0
CST_000794,Huế,Organic Search,2024-06-14,55+,Unknown,Returning,0
CST_000795,Đà Nẵng,Email,2024-02-05,35-44,Female,VIP,0
CST_000796,Hà Nội,Shopee Ads,2024-08-20,25-34,Male,VIP,0
CST_000797,Hải Phòng,Referral,2024-11-13,18-24,Unknown,Churned,0
CST_000798,Huế,Google Ads,2024-04-07,55+,Female,VIP,0
CST_000799,Bình Dương,Instagram Ads,2024-07-28,18-24,Unknown,New,0
CST_000800,Đà Nẵng,Google Ads,2024-01-23,18-24,Male,New,0
CST_000801,Hải Phòng,Instagram Ads,2024-09-05,18-24,Unknown,Churned,0
CST_000802,Huế,Organic Search,2024-12-02,18-24,Female,Returning,0
CST_000803,TP.HCM,TikTok Ads,2024-11-06,25-34,Unknown,Churned,0
CST_000804,Huế,TikTok Ads,2024-02-10,35-44,Unknown,Churned,0
CST_000805,Hà Nội,Organic Search,2024-07-07,55+,Male,New,0
CST_000806,TP.HCM,Facebook Ads,2024-06-04,55+,Male,New,0
CST_000807,Đồng Nai,Facebook Ads,2024-04-28,25-34,Unknown,Returning,0
CST_000808,Đà Nẵng,Shopee Ads,2024-10-18,18-24,Unknown,VIP,0
CST_000809,Huế,Shopee Ads,2024-12-11,18-24,Male,Returning,0
CST_000810,Đồng Nai,Referral,2024-10-08,25-34,Unknown,Churned,0
CST_000811,Bình Dương,Referral,2024-06-29,35-44,Female,Churned,0
CST_000812,Hải Phòng,Facebook Ads,2024-06-14,45-54,Unknown,VIP,0
CST_000813,Huế,Email,2024-07-03,45-54,Male,New,0
CST_000814,Hà Nội,Google Ads,2024-05-25,35-44,Male,VIP,0
CST_000815,Hải Phòng,Referral,2024-04-23,18-24,Unknown,VIP,0
CST_000816,Đà Nẵng,Instagram Ads,2024-10-10,18-24,Female,VIP,0
CST_000817,Đà Nẵng,Organic Search,2024-03-20,35-44,Unknown,Returning,0
CST_000818,Cần Thơ,Organic Search,2024-04-29,18-24,Unknown,Churned,0
CST_000819,Hải Phòng,Instagram Ads,2024-10-18,35-44,Female,Returning,0
CST_000820,TP.HCM,Organic Search,2024-09-06,18-24,Unknown,Churned,0
CST_000821,Hà Nội,Referral,2024-02-10,35-44,Female,Churned,0
CST_000822,Hải Phòng,TikTok Ads,2024-03-02,45-54,Male,VIP,0
CST_000823,Hà Nội,Referral,2024-09-25,55+,Unknown,Returning,0
CST_000824,Hải Phòng,Google Ads,2024-06-16,18-24,Unknown,Churned,0
CST_000825,TP.HCM,Facebook Ads,2024-08-16,45-54,Female,Churned,0
CST_000826,Đà Nẵng,Referral,2024-03-16,18-24,Female,New,0
CST_000827,Đồng Nai,Organic Search,2024-10-07,18-24,Female,Churned,0
CST_000828,Đà Nẵng,Google Ads,2024-12-23,45-54,Unknown,Returning,0
CST_000829,Đồng Nai,Facebook Ads,2024-09-06,55+,Unknown,Returning,0
CST_000830,TP.HCM,Organic Search,2024-05-04,45-54,Female,New,0
CST_000831,Đồng Nai,Shopee Ads,2024-02-27,35-44,Female,Returning,0
CST_000832,Bình Dương,TikTok Ads,2024-06-13,35-44,Male,VIP,0
CST_000833,Huế,Google Ads,2024-11-11,45-54,Male,Returning,0
CST_000834,Bình Dương,Google Ads,2024-04-12,18-24,Male,New,0
CST_000835,Đà Nẵng,Organic Search,2024-05-04,18-24,Female,New,0
CST_000836,Huế,Email,2024-06-05,18-24,Female,Returning,0
CST_000837,Hải Phòng,Facebook Ads,2024-10-02,55+,Unknown,VIP,0
CST_000838,Huế,Google Ads,2024-10-07,18-24,Female,New,0
CST_000839,Đà Nẵng,TikTok Ads,2024-05-10,35-44,Male,VIP,0
CST_000840,Huế,TikTok Ads,2024-01-28,18-24,Female,VIP,0
CST_000841,Bình Dương,Instagram Ads,2024-12-05,18-24,Female,Churned,0
CST_000842,Đồng Nai,Instagram Ads,2024-04-28,35-44,Female,New,0
CST_000843,Hải Phòng,Email,2024-04-05,55+,Unknown,New,0
CST_000844,Hải Phòng,Organic Search,2024-01-21,35-44,Female,Churned,0
CST_000845,Hà Nội,Referral,2024-03-21,35-44,Female,VIP,0
CST_000846,Cần Thơ,TikTok Ads,2024-04-30,35-44,Female,New,0
CST_000847,Cần Thơ,Facebook Ads,2024-10-11,25-34,Female,Churned,0
CST_000848,Đà Nẵng,Instagram Ads,2024-12-02,45-54,Unknown,Returning,0
CST_000849,Hải Phòng,Google Ads,2024-08-01,45-54,Female,VIP,0
CST_000850,Đà Nẵng,Facebook Ads,2024-08-17,25-34,Unknown,Returning,0
CST_000851,Cần Thơ,Google Ads,2024-03-11,45-54,Male,Returning,0
CST_000852,TP.HCM,Instagram Ads,2024-06-11,25-34,Female,Returning,0
CST_000853,Bình Dương,Shopee Ads,2024-01-16,45-54,Female,Churned,0
CST_000854,Cần Thơ,Google Ads,2024-11-22,25-34,Male,Returning,0
CST_000855,Hà Nội,Organic Search,2024-04-04,55+,Unknown,Returning,0
CST_000856,Hải Phòng,Facebook Ads,2024-11-01,18-24,Female,New,0
CST_000857,Huế,Google Ads,2024-12-18,55+,Unknown,Churned,0
CST_000858,Bình Dương,Google Ads,2024-12-30,45-54,Female,Churned,0
CST_000859,Đà Nẵng,Facebook Ads,2024-03-11,25-34,Male,Churned,0
CST_000860,Cần Thơ,Shopee Ads,2024-01-08,25-34,Unknown,Returning,0
CST_000861,TP.HCM,Google Ads,2024-04-14,45-54,Unknown,Churned,0
CST_000862,Bình Dương,Email,2024-12-18,25-34,Female,Churned,0
CST_000863,Đồng Nai,Referral,2024-01-22,45-54,Unknown,New,0
CST_000864,TP.HCM,Email,2024-09-23,45-54,Male,Returning,0
CST_000865,Đồng Nai,TikTok Ads,2024-09-22,55+,Female,New,0
CST_000866,Cần Thơ,Email,2024-04-07,45-54,Female,VIP,0
CST_000867,Đà Nẵng,Shopee Ads,2024-08-24,35-44,Unknown,New,0
CST_000868,Đà Nẵng,Email,2024-12-19,45-54,Male,New,0
CST_000869,Đà Nẵng,Shopee Ads,2024-04-02,45-54,Female,Churned,0
CST_000870,Đà Nẵng,Email,2024-01-13,55+,Unknown,Returning,0
CST_000871,TP.HCM,Organic Search,2024-08-20,35-44,Unknown,Returning,0
CST_000872,TP.HCM,Instagram Ads,2024-03-04,45-54,Unknown,VIP,0
CST_000873,Đồng Nai,Google Ads,2024-02-13,45-54,Unknown,Churned,0
CST_000874,Đà Nẵng,Referral,2024-01-23,55+,Unknown,Returning,0
CST_000875,Đà Nẵng,Google Ads,2024-03-24,18-24,Female,VIP,0
CST_000876,Huế,Organic Search,2024-06-07,25-34,Male,Returning,0
CST_000877,Hà Nội,Organic Search,2024-04-13,18-24,Female,Churned,0
CST_000878,Hà Nội,Email,2024-09-12,25-34,Male,Churned,0
CST_000879,Đồng Nai,Email,2024-08-20,18-24,Unknown,New,0
CST_000880,Cần Thơ,Facebook Ads,2024-05-05,18-24,Male,Returning,0
CST_000881,Bình Dương,TikTok Ads,2024-01-29,25-34,Male,VIP,0
CST_000882,TP.HCM,TikTok Ads,2024-06-18,18-24,Female,Returning,0
CST_000883,Cần Thơ,Google Ads,2024-03-23,45-54,Unknown,VIP,0
CST_000884,TP.HCM,Organic Search,2024-01-19,35-44,Female,Churned,0
CST_000885,Đồng Nai,Instagram Ads,2024-02-04,35-44,Female,Returning,0
CST_000886,Cần Thơ,Referral,2024-03-03,55+,Female,Returning,0
CST_000887,Hải Phòng,TikTok Ads,2024-12-22,18-24,Unknown,New,0
CST_000888,Cần Thơ,Shopee Ads,2024-09-04,55+,Female,VIP,0
CST_000889,Bình Dương,Google Ads,2024-09-26,55+,Unknown,Churned,0
CST_000890,Huế,Email,2024-09-23,25-34,Unknown,Returning,0
CST_000891,Cần Thơ,Facebook Ads,2024-12-28,18-24,Male,New,0
CST_000892,TP.HCM,Facebook Ads,2024-08-26,55+,Female,Churned,0
CST_000893,Bình Dương,Referral,2024-01-24,55+,Unknown,Returning,0
CST_000894,Hải Phòng,Organic Search,2024-01-06,35-44,Male,VIP,0
CST_000895,Bình Dương,TikTok Ads,2024-06-02,18-24,Unknown,VIP,0
CST_000896,Đồng Nai,TikTok Ads,2024-06-23,25-34,Male,VIP,0
CST_000897,Huế,Email,2024-06-22,18-24,Unknown,Returning,0
CST_000898,Đà Nẵng,Email,2024-09-03,55+,Female,Churned,0
CST_000899,Hà Nội,Organic Search,2024-07-30,55+,Unknown,VIP,0
CST_000900,Hà Nội,Facebook Ads,2024-10-11,55+,Unknown,VIP,0
CST_000901,TP.HCM,Google Ads,2024-06-30,35-44,Male,VIP,0
CST_000902,Đà Nẵng,Shopee Ads,2024-07-11,25-34,Unknown,New,0
CST_000903,Bình Dương,TikTok Ads,2024-06-06,35-44,Female,New,0
CST_000904,Hải Phòng,Referral,2024-09-11,45-54,Female,Returning,0
CST_000905,Cần Thơ,Google Ads,2024-09-25,18-24,Female,New,0
CST_000906,TP.HCM,Email,2024-04-13,55+,Male,Churned,0
CST_000907,Đà Nẵng,Facebook Ads,2024-09-13,35-44,Female,VIP,0
CST_000908,Đà Nẵng,Instagram Ads,2024-06-16,55+,Unknown,Returning,0
CST_000909,Hà Nội,Email,2024-04-15,45-54,Unknown,New,0
CST_000910,Cần Thơ,TikTok Ads,2024-01-03,55+,Male,VIP,0
CST_000911,Hà Nội,Instagram Ads,2024-08-27,55+,Unknown,VIP,0
CST_000912,Cần Thơ,Facebook Ads,2024-01-12,35-44,Male,Returning,0
CST_000913,Cần Thơ,Referral,2024-05-26,45-54,Unknown,New,0
CST_000914,Đà Nẵng,Google Ads,2024-05-19,35-44,Male,New,0
CST_000915,TP.HCM,Facebook Ads,2024-11-14,55+,Female,VIP,0
CST_000916,Đà Nẵng,Organic Search,2024-05-18,55+,Male,Returning,0
CST_000917,Cần Thơ,Referral,2024-02-06,55+,Female,New,0
CST_000918,Hà Nội,Email,2024-03-07,18-24,Male,Churned,0
CST_000919,TP.HCM,Shopee Ads,2024-01-28,45-54,Male,Churned,0
CST_000920,Bình Dương,Organic Search,2024-11-11,35-44,Male,New,0
CST_000921,Đà Nẵng,Instagram Ads,2024-08-26,45-54,Male,Churned,0
CST_000922,Huế,Email,2024-06-07,25-34,Male,Returning,0
CST_000923,Cần Thơ,Referral,2024-11-11,45-54,Male,VIP,0
CST_000924,Huế,Email,2024-06-15,18-24,Male,Churned,0
CST_000925,Bình Dương,Email,2024-02-27,45-54,Male,VIP,0
CST_000926,Đà Nẵng,Instagram Ads,2024-06-27,45-54,Unknown,New,0
CST_000927,TP.HCM,Organic Search,2024-06-15,55+,Female,Churned,0
CST_000928,Đồng Nai,Facebook Ads,2024-10-29,55+,Male,Returning,0
CST_000929,Đồng Nai,Instagram Ads,2024-09-03,35-44,Male,Churned,0
CST_000930,Bình Dương,Facebook Ads,2024-08-10,25-34,Unknown,New,0
CST_000931,Huế,Instagram Ads,2024-12-30,55+,Unknown,Churned,0
CST_000932,TP.HCM,Email,2024-06-15,25-34,Female,Churned,0
CST_000933,TP.HCM,Shopee Ads,2024-02-05,35-44,Female,New,0
CST_000934,Hải Phòng,Google Ads,2024-02-16,55+,Unknown,New,0
CST_000935,Đà Nẵng,Email,2024-03-16,55+,Female,Churned,0
CST_000936,Huế,Facebook Ads,2024-11-11,25-34,Unknown,VIP,0
CST_000937,Cần Thơ,Shopee Ads,2024-06-02,35-44,Male,New,0
CST_000938,Đồng Nai,Google Ads,2024-11-09,35-44,Male,VIP,0
CST_000939,Hà Nội,TikTok Ads,2024-10-08,55+,Female,New,0
CST_000940,Hà Nội,Facebook Ads,2024-05-24,45-54,Unknown,Churned,0
CST_000941,Bình Dương,Shopee Ads,2024-11-16,45-54,Female,Churned,0
CST_000942,Hải Phòng,Google Ads,2024-10-06,45-54,Male,Returning,0
CST_000943,Đồng Nai,Referral,2024-10-11,45-54,Male,VIP,0
CST_000944,Đà Nẵng,Google Ads,2024-12-09,18-24,Male,New,0
CST_000945,Huế,Shopee Ads,2024-03-14,25-34,Male,Returning,0
CST_000946,Đồng Nai,Email,2024-11-24,55+,Female,Returning,0
CST_000947,Đồng Nai,Email,2024-08-20,45-54,Female,Returning,0
CST_000948,Đồng Nai,TikTok Ads,2024-04-05,55+,Female,Returning,0
CST_000949,Cần Thơ,Shopee Ads,2024-12-30,55+,Unknown,VIP,0
CST_000950,Hà Nội,Email,2024-01-18,35-44,Male,Churned,0
CST_000951,TP.HCM,Google Ads,2024-12-19,55+,Female,Churned,0
CST_000952,TP.HCM,Instagram Ads,2024-09-21,25-34,Female,New,0
CST_000953,Cần Thơ,TikTok Ads,2024-12-16,35-44,Unknown,New,0
CST_000954,Huế,Email,2024-08-28,55+,Unknown,VIP,0
CST_000955,Bình Dương,Organic Search,2024-08-03,35-44,Male,New,0
CST_000956,Cần Thơ,Organic Search,2024-12-21,18-24,Unknown,Churned,0
CST_000957,Đà Nẵng,TikTok Ads,2024-10-23,35-44,Unknown,New,0
CST_000958,Huế,Instagram Ads,2024-05-26,25-34,Unknown,New,0
CST_000959,Cần Thơ,Google Ads,2024-05-22,55+,Female,VIP,0
CST_000960,Hà Nội,Instagram Ads,2024-05-11,55+,Male,Returning,0
CST_000961,Huế,Referral,2024-12-03,25-34,Female,Returning,0
CST_000962,Đà Nẵng,TikTok Ads,2024-09-05,35-44,Male,Returning,0
CST_000963,Đà Nẵng,Email,2024-10-31,45-54,Female,Returning,0
CST_000964,Huế,Google Ads,2024-12-04,25-34,Unknown,VIP,0
CST_000965,Cần Thơ,Instagram Ads,2024-01-28,18-24,Male,Churned,0
CST_000966,Huế,Organic Search,2024-07-23,45-54,Unknown,Returning,0
CST_000967,Đồng Nai,Email,2024-07-13,35-44,Male,Churned,0
CST_000968,Cần Thơ,Email,2024-01-07,45-54,Unknown,VIP,0
CST_000969,Hà Nội,Instagram Ads,2024-09-28,55+,Unknown,VIP,0
CST_000970,Cần Thơ,Referral,2024-08-09,35-44,Female,New,0
CST_000971,Đồng Nai,Email,2024-05-10,25-34,Unknown,Returning,0
CST_000972,Bình Dương,Google Ads,2024-09-23,35-44,Unknown,New,0
CST_000973,Hà Nội,Instagram Ads,2024-12-10,18-24,Female,New,0
CST_000974,TP.HCM,Email,2024-09-25,35-44,Male,VIP,0
CST_000975,Hải Phòng,TikTok Ads,2024-05-08,18-24,Unknown,New,0
CST_000976,Hải Phòng,Instagram Ads,2024-01-30,18-24,Male,Returning,0
CST_000977,Đà Nẵng,Instagram Ads,2024-07-11,25-34,Female,VIP,0
CST_000978,TP.HCM,Email,2024-08-27,35-44,Female,VIP,0
CST_000979,Đà Nẵng,Instagram Ads,2024-05-11,35-44,Male,Churned,0
CST_000980,Bình Dương,TikTok Ads,2024-07-17,35-44,Female,Returning,0
CST_000981,TP.HCM,Email,2024-08-13,25-34,Unknown,Churned,0
CST_000982,Huế,Instagram Ads,2024-04-01,25-34,Unknown,Churned,0
CST_000983,TP.HCM,Email,2024-04-21,35-44,Male,New,0
CST_000984,TP.HCM,Organic Search,2024-02-07,45-54,Male,Churned,0
CST_000985,Hà Nội,TikTok Ads,2024-03-17,45-54,Female,Returning,0
CST_000986,Bình Dương,Shopee Ads,2024-12-24,55+,Male,Churned,0
CST_000987,Đồng Nai,Shopee Ads,2024-09-01,18-24,Unknown,Returning,0
CST_000988,Đồng Nai,Email,2024-01-02,18-24,Unknown,VIP,0
CST_000989,Cần Thơ,Shopee Ads,2024-06-19,18-24,Unknown,New,0
CST_000990,Bình Dương,Instagram Ads,2024-07-06,45-54,Female,Returning,0
CST_000991,Hà Nội,Shopee Ads,2024-03-31,25-34,Female,Churned,0
CST_000992,Bình Dương,Email,2024-02-24,18-24,Unknown,Churned,0
CST_000993,Đà Nẵng,TikTok Ads,2024-04-07,25-34,Male,Returning,0
CST_000994,Đồng Nai,Instagram Ads,2024-09-07,55+,Unknown,VIP,0
CST_000995,Huế,TikTok Ads,2024-09-12,18-24,Female,New,0
CST_000996,Hà Nội,Shopee Ads,2024-06-21,18-24,Male,Churned,0
CST_000997,Đà Nẵng,Facebook Ads,2024-12-13,18-24,Male,Returning,0
CST_000998,Hà Nội,Email,2024-09-07,55+,Male,Returning,0
CST_000999,Đà Nẵng,TikTok Ads,2024-12-25,25-34,Unknown,New,0
CST_001000,TP.HCM,Email,2024-06-06,55+,Male,New,0
CST_001001,TP.HCM,Email,2024-02-24,55+,Unknown,Returning,0
CST_001002,Hải Phòng,Shopee Ads,2024-02-02,35-44,Unknown,Churned,0
CST_001003,TP.HCM,Google Ads,2024-06-15,35-44,Male,New,0
CST_001004,Đà Nẵng,Referral,2024-10-30,18-24,Male,VIP,0
CST_001005,Đồng Nai,Google Ads,2024-03-13,35-44,Unknown,Returning,0
CST_001006,Hải Phòng,TikTok Ads,2024-08-12,25-34,Male,Churned,0
CST_001007,Hà Nội,Email,2024-03-21,18-24,Male,New,0
CST_001008,TP.HCM,Organic Search,2024-04-01,45-54,Unknown,Churned,0
CST_001009,Đà Nẵng,Facebook Ads,2024-12-20,25-34,Unknown,VIP,0
CST_001010,Huế,Shopee Ads,2024-09-24,25-34,Male,New,0
CST_001011,Đà Nẵng,Email,2024-11-01,55+,Male,VIP,0
CST_001012,Đồng Nai,TikTok Ads,2024-06-27,55+,Male,Returning,0
CST_001013,TP.HCM,Referral,2024-03-01,55+,Unknown,Returning,0
CST_001014,Hải Phòng,Organic Search,2024-08-25,18-24,Male,New,0
CST_001015,Huế,Email,2024-03-17,25-34,Male,New,0
CST_001016,Bình Dương,Organic Search,2024-01-28,25-34,Female,VIP,0
CST_001017,Huế,TikTok Ads,2024-06-20,18-24,Unknown,New,0
CST_001018,Đà Nẵng,Google Ads,2024-10-02,18-24,Female,New,0
CST_001019,Hải Phòng,Email,2024-02-06,55+,Unknown,VIP,0
CST_001020,Hải Phòng,Referral,2024-08-02,25-34,Male,VIP,0
CST_001021,TP.HCM,Facebook Ads,2024-04-26,45-54,Male,Churned,0
CST_001022,TP.HCM,Email,2024-04-22,55+,Female,New,0
CST_001023,Đà Nẵng,Facebook Ads,2024-08-11,55+,Female,Returning,0
CST_001024,Bình Dương,Google Ads,2024-07-17,45-54,Unknown,Returning,0
CST_001025,Bình Dương,Organic Search,2024-11-19,25-34,Female,Returning,0
CST_001026,Hà Nội,Organic Search,2024-01-17,25-34,Male,Churned,0
CST_001027,Đồng Nai,Google Ads,2024-08-22,35-44,Male,VIP,0
CST_001028,Đà Nẵng,Google Ads,2024-11-05,55+,Unknown,Returning,0
CST_001029,Đồng Nai,Email,2024-02-14,25-34,Unknown,Churned,0
CST_001030,Cần Thơ,TikTok Ads,2024-08-24,45-54,Unknown,Returning,0
CST_001031,Bình Dương,Shopee Ads,2024-05-06,55+,Male,Returning,0
CST_001032,Hà Nội,Shopee Ads,2024-10-20,18-24,Male,Churned,0
CST_001033,Hà Nội,Shopee Ads,2024-09-15,55+,Female,Churned,0
CST_001034,TP.HCM,Email,2024-12-22,45-54,Male,New,0
CST_001035,Hà Nội,Shopee Ads,2024-10-12,25-34,Male,VIP,0
CST_001036,Hải Phòng,Instagram Ads,2024-05-31,18-24,Female,VIP,0
CST_001037,Huế,TikTok Ads,2024-03-23,45-54,Female,Returning,0
CST_001038,Đồng Nai,Google Ads,2024-12-26,35-44,Unknown,Churned,0
CST_001039,Hà Nội,Instagram Ads,2024-12-26,45-54,Unknown,VIP,0
CST_001040,Hà Nội,Organic Search,2024-09-28,45-54,Female,Returning,0
CST_001041,TP.HCM,Referral,2024-12-16,18-24,Unknown,VIP,0
CST_001042,TP.HCM,Shopee Ads,2024-01-27,35-44,Female,New,0
CST_001043,Bình Dương,Google Ads,2024-07-06,55+,Unknown,New,0
CST_001044,Hải Phòng,Google Ads,2024-10-14,35-44,Male,New,0
CST_001045,Huế,Facebook Ads,2024-11-28,25-34,Female,VIP,0
CST_001046,Đồng Nai,Organic Search,2024-05-16,18-24,Male,VIP,0
CST_001047,Huế,Email,2024-06-25,55+,Unknown,New,0
CST_001048,Cần Thơ,Email,2024-08-28,55+,Female,New,0
CST_001049,Huế,Instagram Ads,2024-04-06,18-24,Female,Returning,0
CST_001050,TP.HCM,Instagram Ads,2024-05-27,25-34,Female,New,0
CST_001051,Đà Nẵng,Email,2024-12-22,25-34,Male,New,0
CST_001052,Đồng Nai,Google Ads,2024-05-30,45-54,Female,Churned,0
CST_001053,Hà Nội,Organic Search,2024-08-15,25-34,Male,New,0
CST_001054,Bình Dương,Shopee Ads,2024-04-28,55+,Female,VIP,0
CST_001055,Huế,Email,2024-09-05,35-44,Unknown,Returning,0
CST_001056,Đà Nẵng,Organic Search,2024-06-05,25-34,Female,VIP,0
CST_001057,Hà Nội,Google Ads,2024-05-27,35-44,Female,Churned,0
CST_001058,Đà Nẵng,Organic Search,2024-03-26,25-34,Male,Returning,0
